@relation traind

@attribute MEAN numeric
@attribute MAXF numeric
@attribute MINF numeric
@attribute RANGEF numeric
@attribute KURT numeric
@attribute SKEW numeric
@attribute F_Label {0,1,2,3,4,5,6,7,8}

@data
1.888307,2.084732,1.62468,0.460052,0.241817,-0.849266,6
4.39242,4.948807,3.684998,1.263809,-1.107017,-0.349758,6
3.88549,4.416275,3.592682,0.823593,0.631009,1.144765,6
4.046633,4.628372,3.592682,1.03569,-0.424163,0.768576,6
1.903973,2.186584,1.581192,0.605392,-1.447481,-0.270372,6
3.810551,3.951263,3.570938,0.380325,-0.886622,0.204704,6
3.851351,4.088211,3.570938,0.517273,0.645071,1.037903,6
3.907676,4.241943,3.448105,0.793839,-0.964493,-0.272361,6
1.721273,2.009964,1.268005,0.741959,-1.12826,0.526878,6
1.701253,1.964569,1.268005,0.696564,-0.90298,0.437366,6
3.914479,4.241943,3.473282,0.768661,-0.765561,-0.387699,6
3.812418,3.951263,3.570938,0.380325,-0.81629,0.301221,6
4.73871,5.500412,3.596497,1.903915,-0.511922,-0.875208,6
3.872737,4.241943,3.448105,0.793839,-1.262874,-0.028584,6
4.079045,4.628372,3.731918,0.896454,0.018794,1.121144,6
3.150132,3.533554,2.676773,0.856781,-0.682289,-0.013284,6
4.259596,5.311584,3.260803,2.050781,-1.563975,0.156696,6
3.855694,4.088211,3.570938,0.517273,-0.05866,0.803089,6
3.858347,4.712296,2.96669,1.745605,-1.198017,-0.291728,6
4.133571,4.799271,3.184509,1.614761,-0.885402,-0.417653,6
4.073287,4.628372,3.731918,0.896454,-0.066965,1.070786,6
3.813724,3.951263,3.570938,0.380325,-0.803914,0.274041,6
4.960183,5.500412,4.483032,1.01738,-0.809431,0.103288,6
4.030277,4.628372,3.592682,1.03569,-0.539248,0.753376,6
3.934516,4.241943,3.473282,0.768661,-0.961889,0.016777,6
4.038452,4.628372,3.592682,1.03569,-0.506352,0.735331,6
3.509426,4.484177,2.75116,1.733017,-1.462076,0.205054,6
3.429727,3.821564,3.024673,0.79689,-1.019257,-0.149654,6
3.877785,4.088211,3.570938,0.517273,-0.884836,0.1719,6
1.878985,2.186584,1.467133,0.719452,-1.504531,-0.087302,6
4.534085,5.1651,3.915405,1.249695,-0.745259,-0.40932,6
3.860601,4.088211,3.570938,0.517273,-0.434624,0.570911,6
3.873829,4.341507,3.592682,0.748825,0.488791,1.073794,6
3.57591,3.954315,3.097916,0.8564,-1.075288,0.018116,6
4.7856,5.500412,4.306412,1.194,0.060586,0.648209,6
3.909757,4.241943,3.448105,0.793839,-0.932409,-0.259118,6
1.901682,2.096939,1.662064,0.434875,-0.037907,-0.480503,6
4.017944,4.628372,3.592682,1.03569,-0.444994,0.847172,6
4.184021,4.869461,3.184509,1.684952,-0.923882,-0.394305,6
1.723139,2.009964,1.268005,0.741959,-1.168951,0.508704,6
3.975123,4.628372,3.592682,1.03569,0.388429,1.222421,6
1.952444,2.257919,1.581192,0.676727,-1.005204,-0.650206,6
1.809071,2.083206,1.268005,0.815201,-1.038715,-0.631262,6
4.518367,5.1651,3.915405,1.249695,-0.825448,-0.361787,6
3.340501,3.700256,2.860641,0.839615,-1.28724,-0.018493,6
4.071245,4.628372,3.592682,1.03569,-0.114671,1.003114,6
3.486636,4.484177,2.695084,1.789093,-1.430559,0.242697,6
4.431824,4.948807,3.751755,1.197052,-1.127674,-0.394832,6
3.833917,4.032516,3.570938,0.461578,1.246987,0.847003,6
1.725822,2.009964,1.268005,0.741959,-1.208006,0.488434,6
4.80977,5.500412,3.733444,1.766968,-0.002073,-0.997603,6
4.045299,4.628372,3.592682,1.03569,-0.439262,0.758355,6
3.711841,4.514694,2.853775,1.660919,-1.410362,-0.159851,6
3.355421,3.737259,2.860641,0.876617,-1.268485,-0.035623,6
1.945107,2.257919,1.581192,0.676727,-1.142095,-0.579738,6
3.92555,4.241943,3.473282,0.768661,-0.844518,-0.248053,6
1.897393,2.186584,1.581192,0.605392,-1.470224,-0.222636,6
4.077584,4.628372,3.731918,0.896454,-0.027969,1.074301,6
3.8276,4.032516,3.570938,0.461578,1.566816,0.95886,6
2.022021,2.257919,1.630783,0.627136,-0.532011,-0.132063,6
3.870753,4.088211,3.570938,0.517273,-0.78887,0.315716,6
1.749963,2.022934,1.268005,0.754929,-1.541558,0.179873,6
3.899767,4.218292,3.473282,0.74501,-0.727153,-0.505417,6
3.836521,4.241943,3.448105,0.793839,-1.106979,0.118367,6
1.805681,2.173996,1.268005,0.905991,-1.245548,0.38444,6
3.929964,4.241943,3.448105,0.793839,-1.102678,0.052111,6
4.71559,5.500412,3.569031,1.931381,-0.657639,-0.817292,6
3.296982,3.700256,2.860641,0.839615,-1.300827,0.155017,6
4.077393,4.628372,3.731918,0.896454,-0.010232,1.097612,6
4.735492,5.437469,4.07486,1.36261,0.204151,0.340949,6
4.020299,4.628372,3.592682,1.03569,-0.465279,0.827919,6
3.241299,3.612518,2.766037,0.846481,-1.137718,0.288344,6
4.289308,5.311584,3.315353,1.996231,-1.591514,0.113589,6
1.996625,2.257919,1.581573,0.676346,5.813437,-2.20402,6
3.60231,4.049683,3.097916,0.951767,-1.040773,0.006637,6
3.435439,3.821564,3.024673,0.79689,-1.032005,-0.152829,6
3.935607,4.241943,3.528214,0.71373,-0.928929,0.01189,6
4.938686,5.500412,4.362106,1.138306,-1.090766,0.248316,6
1.956274,2.257919,1.581192,0.676727,-0.922837,-0.677651,6
4.081357,4.628372,3.731918,0.896454,0.027054,1.101603,6
3.871264,4.088211,3.570938,0.517273,-0.801468,0.302839,6
1.708789,2.016068,1.268005,0.748062,-0.382099,0.75891,6
1.953971,2.257919,1.581192,0.676727,-0.972447,-0.661339,6
4.356093,4.948807,3.615189,1.333618,-0.99589,-0.390924,6
3.934968,4.241943,3.528214,0.71373,-0.951521,0.023474,6
1.782227,2.037811,1.268005,0.769806,-1.496486,-0.290745,6
3.786583,4.616165,2.898026,1.71814,-1.329997,-0.243084,6
3.892358,4.241943,3.448105,0.793839,-1.236163,-0.158519,6
4.259812,4.907608,3.496552,1.411057,-0.995062,-0.371398,6
3.871466,4.241943,3.448105,0.793839,-1.262204,-0.019753,6
3.993212,4.768753,3.038788,1.729965,-0.980182,-0.398141,6
4.065527,4.628372,3.592682,1.03569,-0.1902,0.947803,6
1.957867,2.257919,1.581192,0.676727,-0.889002,-0.689229,6
3.092107,3.517914,2.676773,0.841141,-0.664366,-0.136678,6
3.933006,4.241943,3.528214,0.71373,-1.009879,0.029426,6
4.16235,5.287933,3.174973,2.112961,-1.446253,0.2846,6
1.925374,2.257919,1.581192,0.676727,-1.336435,-0.410335,6
1.778344,2.173996,1.268005,0.905991,-1.027811,0.545499,6
3.605919,4.049683,3.097916,0.951767,-1.023282,0.010831,6
4.65045,5.500412,3.569031,1.931381,-1.104334,-0.607864,6
4.523709,5.1651,3.915405,1.249695,-0.801366,-0.376476,6
1.842446,2.186584,1.411819,0.774765,-1.4311,0.172372,6
3.875707,4.345322,3.592682,0.75264,0.513757,1.086098,6
3.268986,3.636932,2.860641,0.776291,-1.297986,0.276168,6
4.452676,4.948807,3.837204,1.111603,-1.201344,-0.396691,6
3.501343,3.94249,3.024673,0.917816,-0.957737,-0.081675,6
1.905286,2.186584,1.581192,0.605392,-1.442473,-0.27992,6
3.816764,3.951263,3.570938,0.380325,-0.916983,0.117013,6
2.011401,2.257919,1.630783,0.627136,0.054906,-0.778456,6
1.78395,2.037811,1.268005,0.769806,-1.476507,-0.317303,6
4.23187,4.907608,3.398132,1.509476,-0.99023,-0.36448,6
4.057067,4.628372,3.731918,0.896454,0.000314,1.148968,6
3.812089,3.951263,3.570938,0.380325,-0.838771,0.296366,6
4.859579,5.500412,3.849792,1.65062,0.314841,-1.028749,6
1.759882,2.022934,1.268005,0.754929,-1.591122,0.038656,6
3.804008,3.951263,3.504944,0.44632,-1.014017,0.031667,6
3.873914,4.088211,3.570938,0.517273,-0.849531,0.242085,6
2.01564,2.257919,1.630783,0.627136,-0.100808,-0.598259,6
2.023513,2.257919,1.630783,0.627136,-0.447787,-0.087186,6
3.128333,3.517914,2.676773,0.841141,-0.682447,-0.102847,6
3.927714,4.241943,3.473282,0.768661,-0.893916,-0.189932,6
3.860088,4.088211,3.570938,0.517273,-0.410345,0.59309,6
1.70775,1.998901,1.268005,0.730896,-0.390128,0.742062,6
4.431352,5.500412,3.42865,2.071762,-1.596133,-0.092026,6
4.912516,5.500412,4.109573,1.390839,0.198575,-0.80403,6
4.436607,5.500412,3.42865,2.071762,-1.594932,-0.102939,6
1.785502,2.173996,1.268005,0.905991,-1.092596,0.504601,6
1.714721,2.016068,1.268005,0.748062,-0.439124,0.797856,6
3.814415,3.951263,3.570938,0.380325,-0.850576,0.228848,6
1.863938,2.084732,1.417923,0.666809,0.014901,-0.982182,6
4.023731,5.233383,3.141403,2.09198,-1.218066,0.472674,6
3.5082,3.94249,3.050995,0.891495,-0.943411,-0.099866,6
3.925509,4.241943,3.448105,0.793839,-0.957559,-0.110572,6
4.22742,4.907608,3.398132,1.509476,-0.984919,-0.369835,6
3.267541,3.636932,2.860641,0.776291,-1.291761,0.285453,6
3.819224,3.951263,3.570938,0.380325,-0.877498,0.113162,6
4.078007,4.628372,3.731918,0.896454,0.000524,1.107304,6
3.8822,4.241943,3.448105,0.793839,-1.263537,-0.082556,6
3.880454,4.088211,3.570938,0.517273,-1.001734,0.088012,6
2.015412,2.257919,1.684952,0.572968,0.185044,-0.465478,6
3.853124,4.088211,3.570938,0.517273,0.34657,0.940727,6
3.931434,4.241943,3.528214,0.71373,-1.051722,0.025686,6
4.570987,5.1651,3.978348,1.186752,-0.65761,-0.453283,6
4.933209,5.500412,4.195023,1.305389,0.092558,-0.566619,6
4.037618,4.628372,3.592682,1.03569,-0.512268,0.735493,6
1.974571,2.257919,1.630783,0.627136,-0.522755,-0.779513,6
1.709919,2.016068,1.268005,0.748062,-0.377795,0.773378,6
3.834845,4.032516,3.570938,0.461578,1.279677,0.852649,6
4.927166,5.500412,4.195023,1.305389,0.135103,-0.649675,6
1.704278,1.993942,1.268005,0.725937,-0.468367,0.653658,6
4.773111,5.500412,3.656387,1.844025,-0.268976,-0.942626,6
1.762412,2.022934,1.268005,0.754929,-1.594932,0.002364,6
4.434763,4.948807,3.751755,1.197052,-1.136521,-0.396005,6
4.08376,4.628372,3.731918,0.896454,0.069366,1.133942,6
1.966501,2.257919,1.630783,0.627136,-0.695764,-0.747711,6
4.205245,5.287933,3.174973,2.112961,-1.498059,0.229172,6
4.066426,4.628372,3.731918,0.896454,-0.063499,1.098986,6
3.23396,3.612518,2.693176,0.919342,-1.13886,0.274387,6
1.878951,2.084732,1.619339,0.465393,0.137689,-0.921534,6
4.769465,5.500412,3.65181,1.848602,-0.294302,-0.936968,6
4.402792,5.500412,3.315353,2.185059,-1.599363,-0.044229,6
4.917933,5.500412,4.362106,1.138306,-1.143844,0.345608,6
1.731155,2.083206,1.268005,0.815201,-0.615855,0.773638,6
3.66147,4.049683,3.097916,0.951767,-1.0451,-0.128593,6
4.651585,5.32341,4.07486,1.24855,-0.420109,-0.286084,6
3.81191,3.951263,3.570938,0.380325,-0.854023,0.292284,6
3.521761,3.94249,3.097916,0.844574,-0.937,-0.135176,6
3.258629,3.612518,2.860641,0.751877,-1.262513,0.278569,6
4.075797,4.628372,3.745651,0.882721,-0.038089,1.075517,6
4.083798,4.628372,3.731918,0.896454,0.069841,1.134052,6
4.910726,5.500412,4.109573,1.390839,0.212039,-0.822033,6
3.315473,3.700256,2.860641,0.839615,-1.292962,0.088283,6
3.85354,4.088211,3.570938,0.517273,0.264871,0.91812,6
3.889848,4.132462,3.570938,0.561523,-0.910139,0.00252,6
3.935888,4.241943,3.528214,0.71373,-0.917538,0.010074,6
4.076894,4.628372,3.731918,0.896454,-0.036919,1.070934,6
3.338708,3.700256,2.860641,0.839615,-1.290689,-0.014045,6
1.753236,2.022934,1.268005,0.754929,-1.563746,0.133423,6
4.022674,4.628372,3.592682,1.03569,-0.485655,0.808297,6
3.850156,4.088211,3.570938,0.517273,0.839816,1.103541,6
4.96385,5.500412,4.554749,0.945663,-0.935184,0.228112,6
3.854753,4.249954,3.592682,0.657272,0.068064,0.908553,6
1.701042,1.964569,1.268005,0.696564,-0.941102,0.41911,6
3.824301,4.241943,3.448105,0.793839,-1.052169,0.172512,6
4.080409,4.628372,3.731918,0.896454,0.040539,1.132975,6
4.08222,4.628372,3.731918,0.896454,0.059738,1.136354,6
3.171191,3.533554,2.693176,0.840378,-0.870652,0.078533,6
4.531367,5.1651,3.915405,1.249695,-0.757812,-0.403052,6
1.980834,2.257919,1.630783,0.627136,-0.392738,-0.807154,6
4.161083,4.801941,3.184509,1.617432,-0.896647,-0.410846,6
4.65795,5.32341,4.07486,1.24855,-0.389084,-0.290187,6
3.187799,3.533554,2.693176,0.840378,-0.960646,0.120352,6
3.893666,4.218292,3.473282,0.74501,-0.717745,-0.517611,6
4.964165,5.500412,4.554749,0.945663,-0.937843,0.236848,6
3.635359,4.049683,3.097916,0.951767,-0.997864,-0.110774,6
4.076314,4.628372,3.745651,0.882721,-0.029071,1.083428,6
1.81184,2.173996,1.268005,0.905991,-1.270531,0.358105,6
3.997995,4.628372,3.592682,1.03569,-0.180517,1.018482,6
3.227677,3.612518,2.693176,0.919342,-1.114719,0.219917,6
4.560636,5.1651,3.959274,1.205826,-0.671684,-0.446937,6
3.594437,4.484177,2.797699,1.686478,-1.49476,0.060149,6
4.910309,5.500412,4.362106,1.138306,-1.116798,0.377169,6
4.946878,5.500412,4.362106,1.138306,-1.086195,0.216264,6
3.814215,3.951263,3.570938,0.380325,-0.839947,0.240872,6
4.072859,4.799271,3.157806,1.641464,-0.915771,-0.407892,6
1.946158,2.257919,1.581192,0.676727,-1.126161,-0.590326,6
4.054827,4.628372,3.731918,0.896454,0.028029,1.164126,6
4.061854,4.628372,3.592682,1.03569,-0.240519,0.90859,6
4.573632,5.1651,3.978348,1.186752,-0.655751,-0.453966,6
4.06242,4.628372,3.592682,1.03569,-0.233035,0.91425,6
3.391263,3.784943,2.860641,0.924301,-1.139113,-0.121939,6
3.929896,4.241943,3.448105,0.793839,-1.097612,0.047909,6
4.050675,4.628372,3.592682,1.03569,-0.378075,0.802069,6
4.017624,5.233383,3.141403,2.09198,-1.203923,0.47992,6
4.474174,5.073547,3.891754,1.181793,-1.114071,-0.43901,6
1.702792,1.939011,1.268005,0.671005,-0.846792,0.49853,6
1.96508,2.257919,1.581192,0.676727,-0.726356,-0.741966,6
2.001848,2.257919,1.630783,0.627136,0.004637,-0.846756,6
3.590873,4.049683,3.097916,0.951767,-1.095168,0.021359,6
3.607166,4.484177,2.797699,1.686478,-1.492142,0.030959,6
3.737515,4.241943,3.336334,0.905609,-0.29598,0.44041,6
3.906737,4.253769,3.570938,0.682831,1.017558,0.793467,6
3.102218,3.517914,2.676773,0.841141,-0.654151,-0.113589,6
4.940418,5.500412,4.283142,1.21727,-0.156639,-0.416494,6
1.741582,2.099609,1.268005,0.831604,-0.729171,0.723038,6
4.082674,4.628372,3.731918,0.896454,0.049094,1.116544,6
1.94865,2.257919,1.236343,1.021576,1.507752,-1.64533,6
3.811852,3.951263,3.570938,0.380325,-0.858462,0.290178,6
4.605186,5.32341,4.016495,1.306915,-0.481287,-0.352215,6
4.078964,4.628372,3.731918,0.896454,-0.009163,1.082206,6
4.07995,4.628372,3.731918,0.896454,0.005283,1.089156,6
4.895288,5.500412,4.362106,1.138306,-1.02066,0.429658,6
3.313747,3.700256,2.860641,0.839615,-1.29383,0.09391,6
3.814938,3.951263,3.570938,0.380325,-0.882244,0.210947,6
3.360322,3.737259,2.860641,0.876617,-1.256912,-0.058244,6
4.795259,5.500412,3.686905,1.813507,-0.110637,-0.977125,6
3.829188,4.032516,3.570938,0.461578,1.433317,0.931443,6
3.930782,4.241943,3.448105,0.793839,-1.070745,0.026213,6
3.93003,4.241943,3.448105,0.793839,-1.087074,0.04382,6
4.955871,5.500412,4.554749,0.945663,-1.026356,0.191173,6
4.402022,4.948807,3.730774,1.218033,-1.118826,-0.355655,6
3.789907,4.241943,3.336334,0.905609,-0.80043,0.287403,6
3.856245,4.088211,3.570938,0.517273,-0.120392,0.774071,6
1.717518,2.009201,1.268005,0.741196,-1.083461,0.544141,6
3.235874,3.612518,2.766037,0.846481,-1.145285,0.281786,6
3.811774,3.951263,3.570938,0.380325,-0.863614,0.287053,6
3.930051,4.241943,3.448105,0.793839,-1.098502,0.052771,6
3.894574,4.253769,3.570938,0.682831,0.363594,0.390604,6
3.626186,4.049683,3.097916,0.951767,-1.010394,-0.070548,6
1.700911,1.938248,1.268005,0.670242,-0.964904,0.407705,6
1.951639,2.257919,1.581192,0.676727,-1.021971,-0.643702,6
4.907177,5.500412,4.109192,1.39122,0.211043,-0.848515,6
4.951672,5.500412,4.472733,1.027679,-1.069495,0.200616,6
3.769253,4.241943,3.336334,0.905609,-0.627643,0.351536,6
3.193352,3.533554,2.693176,0.840378,-1.018003,0.141896,6
3.939156,4.712296,3.005981,1.706314,-1.076742,-0.354568,6
3.810034,3.951263,3.570938,0.380325,-0.910355,0.177795,6
3.534654,3.94249,3.097916,0.844574,-0.962373,-0.119528,6
4.079886,4.628372,3.731918,0.896454,0.03289,1.1297,6
3.256752,3.612518,2.860641,0.751877,-1.251121,0.273988,6
4.076616,4.628372,3.745651,0.882721,-0.023691,1.087738,6
3.926233,4.241943,3.473282,0.768661,-0.859668,-0.23293,6
4.912059,5.500412,4.362106,1.138306,-1.126315,0.372241,6
1.764422,2.173996,1.268005,0.905991,-0.874504,0.630317,6
2.016457,2.257919,1.630783,0.627136,-0.195609,-0.527999,6
4.83549,5.500412,4.362106,1.138306,-0.442314,0.692569,6
4.842055,5.500412,4.362106,1.138306,-0.516772,0.680038,6
1.985371,2.257919,1.630783,0.627136,-0.283089,-0.827411,6
2.020293,2.257919,1.684952,0.572968,-0.449755,-0.245287,6
1.743549,2.022934,1.268005,0.754929,-1.480432,0.269568,6
2.016113,2.257919,1.684952,0.572968,-0.07092,-0.385224,6
4.568126,5.1651,3.959274,1.205826,-0.644282,-0.458821,6
3.813162,3.951263,3.570938,0.380325,-0.776309,0.307619,6
1.986602,2.257919,1.581573,0.676346,3.83955,-1.994657,6
4.57373,5.500412,3.569031,1.931381,-1.423666,-0.386204,6
1.84607,2.084732,1.299667,0.785065,-0.006981,-1.001926,6
1.784092,2.173996,1.268005,0.905991,-1.078567,0.513648,6
4.069989,4.628372,3.592682,1.03569,-0.130051,0.993047,6
2.018847,2.257919,1.684952,0.572968,-0.521054,-0.23876,6
3.902439,4.253769,3.570938,0.682831,1.163506,0.762974,6
4.627324,5.32341,4.069519,1.253891,-0.470994,-0.293583,6
1.71976,2.029419,1.268005,0.761414,-0.503165,0.7997,6
3.10802,3.517914,2.676773,0.841141,-0.659485,-0.107529,6
1.949131,2.257919,1.581192,0.676727,-1.07408,-0.62124,6
1.932227,2.257919,1.236343,1.021576,0.584813,-1.416365,6
1.955501,2.257919,1.581192,0.676727,-0.939735,-0.672085,6
4.07523,4.628372,3.745651,0.882721,-0.047919,1.066467,6
3.912884,4.298019,3.570938,0.727081,1.106797,0.889162,6
1.769187,2.022934,1.268005,0.754929,-1.588066,-0.096964,6
1.723802,2.009964,1.268005,0.741959,-1.178752,0.503822,6
3.544724,3.943253,3.097916,0.845337,-0.989315,-0.057574,6
3.856058,4.088211,3.570938,0.517273,-0.100608,0.78384,6
4.077082,4.628372,3.731918,0.896454,-0.015681,1.093193,6
3.922044,4.241943,3.448105,0.793839,-0.820043,-0.216397,6
4.915291,5.500412,4.362106,1.138306,-1.13888,0.362992,6
3.845508,4.241943,3.448105,0.793839,-1.139745,0.076524,6
3.196311,3.533554,2.693176,0.840378,-1.028377,0.126367,6
3.972756,4.744339,3.005981,1.738358,-1.008033,-0.393583,6
3.870173,4.305649,3.592682,0.712967,0.435762,1.049137,6
3.951458,4.539871,3.731537,0.808334,2.767521,1.603952,6
3.873376,4.088211,3.570938,0.517273,-0.842112,0.253658,6
4.480847,5.073547,3.891754,1.181793,-1.062813,-0.418566,6
4.936822,5.500412,4.362106,1.138306,-1.104316,0.256855,6
1.894553,2.186584,1.568222,0.618362,-1.479029,-0.206699,6
2.013304,2.257919,1.630783,0.627136,0.032102,-0.733124,6
4.803152,5.500412,4.311371,1.189041,-0.043831,0.710097,6
3.804952,3.951263,3.504944,0.44632,-0.998932,0.044761,6
3.810434,3.951263,3.570938,0.380325,-0.891715,0.199134,6
3.856351,4.249954,3.592682,0.657272,0.111443,0.923955,6
4.050001,4.628372,3.592682,1.03569,-0.385804,0.796026,6
1.895949,2.186584,1.581192,0.605392,-1.475175,-0.215218,6
4.501514,5.500412,3.42865,2.071762,-1.551157,-0.230105,6
3.691623,4.497528,2.797699,1.699829,-1.424506,-0.139266,6
4.03513,4.628372,3.592682,1.03569,-0.529541,0.736209,6
4.077939,4.628372,3.731918,0.896454,-0.023322,1.0761,6
1.724654,2.06604,1.268005,0.798035,-0.554827,0.793036,6
4.791462,5.500412,3.686905,1.813507,-0.135835,-0.97168,6
4.733695,5.500412,3.596497,1.903915,-0.540371,-0.864142,6
2.02222,2.257919,1.684952,0.572968,-0.567729,-0.127168,6
1.7175,2.029419,1.268005,0.761414,-0.478172,0.799776,6
3.928287,4.241943,3.448105,0.793839,-0.984145,-0.045313,6
4.07435,4.628372,3.731918,0.896454,-0.063537,1.066277,6
2.022774,2.257919,1.630783,0.627136,-0.503447,-0.111521,6
4.055942,4.628372,3.592682,1.03569,-0.316031,0.850323,6
4.317974,4.907608,3.549957,1.357651,-0.941318,-0.426402,6
4.299342,4.907608,3.545761,1.361847,-0.942339,-0.422204,6
1.754871,2.022934,1.268005,0.754929,-1.57313,0.109648,6
3.70707,4.241943,3.097916,1.144028,-0.267388,0.248764,6
1.962682,2.257919,1.581192,0.676727,-0.778379,-0.726298,6
3.935888,4.241943,3.528214,0.71373,-0.915923,0.018136,6
2.020203,2.257919,1.630783,0.627136,-0.49184,-0.240142,6
1.78479,2.037811,1.268005,0.769806,-1.465688,-0.330754,6
1.771767,2.022934,1.268005,0.754929,-1.578233,-0.135177,6
3.877593,4.124451,3.473282,0.651169,-0.731915,-0.555275,6
1.801395,2.037811,1.268005,0.769806,-1.190078,-0.565616,6
4.870966,5.500412,3.857803,1.642609,0.341347,-1.02398,6
3.924127,4.241943,3.448105,0.793839,-0.885676,-0.159669,6
1.799353,2.037811,1.268005,0.769806,-1.228482,-0.542261,6
1.705871,1.993942,1.268005,0.725937,-0.407547,0.705699,6
3.928828,4.241943,3.473282,0.768661,-0.916031,-0.154541,6
3.723811,4.241943,3.336334,0.905609,-0.169482,0.392633,6
1.819059,2.084732,1.299667,0.785065,-0.824401,-0.71545,6
1.716076,2.017212,1.268005,0.749207,-0.457493,0.799856,6
3.955695,4.628372,3.592682,1.03569,0.95789,1.361683,6
3.866745,4.241943,3.448105,0.793839,-1.264056,0.017351,6
1.935205,2.257919,1.581192,0.676727,-1.260398,-0.488881,6
3.855065,4.088211,3.570938,0.517273,0.019224,0.836093,6
4.033439,4.628372,3.592682,1.03569,-0.540232,0.737303,6
4.267052,4.907608,3.496552,1.411057,-0.978893,-0.383555,6
4.366668,5.481339,3.315353,2.165985,-1.613119,0.003674,6
1.788196,2.037811,1.268005,0.769806,-1.417667,-0.384466,6
3.556037,4.484177,2.797699,1.686478,-1.491726,0.137428,6
4.078628,4.628372,3.731918,0.896454,-0.013912,1.080058,6
4.536908,5.1651,3.915405,1.249695,-0.740009,-0.41202,6
1.938767,2.257919,1.236343,1.021576,0.920859,-1.505111,6
1.799731,2.173996,1.268005,0.905991,-1.209966,0.415618,6
4.927756,5.500412,4.362106,1.138306,-1.137547,0.293615,6
1.714098,2.016068,1.268005,0.748062,-0.429355,0.796169,6
11.550111,12.253571,10.578918,1.674652,0.381219,-0.791675,7
19.91556,21.162415,18.946075,2.216339,-0.640531,-0.120501,7
4.030895,5.040359,3.167725,1.872635,-1.398258,0.065471,7
5.305135,6.635284,4.154587,2.480698,-1.062827,-0.055219,7
11.358205,12.174225,10.416412,1.757813,-0.723899,-0.649669,7
11.183035,11.915588,9.820175,2.095413,-1.101443,-0.623904,7
3.452435,3.709412,3.100204,0.609207,3.310496,0.741656,7
5.104415,6.635284,3.436661,3.198624,-1.002962,-0.480694,7
3.697646,3.889465,3.387833,0.501633,-1.016101,0.333121,7
4.040204,5.040359,3.167725,1.872635,-1.410147,0.053412,7
5.316351,6.635284,4.154587,2.480698,-1.080184,0.00562,7
9.657005,11.130524,8.078384,3.052139,-1.412373,-0.168757,7
4.01123,4.339981,3.700638,0.639343,-1.076063,-0.037605,7
7.556278,7.728958,7.331085,0.397873,-0.435689,0.10655,7
3.900345,4.278564,3.519821,0.758743,-0.960579,-0.022767,7
8.735425,10.662079,7.625198,3.03688,-0.811681,0.543306,7
20.362083,21.745682,19.537354,2.208328,-0.462566,0.705681,7
11.504402,12.202835,10.578918,1.623917,0.08177,-0.812616,7
17.325264,18.684769,15.886688,2.79808,-1.27801,0.021031,7
3.990371,4.304504,3.519821,0.784683,-1.039042,-0.01793,7
4.785055,5.508423,4.36058,1.147842,1.047744,0.502555,7
3.525139,3.762817,3.294373,0.468445,-0.447042,0.421395,7
21.057144,22.258377,19.882965,2.375412,-1.535068,0.023336,7
3.52805,3.762817,3.294373,0.468445,-0.525141,0.318184,7
7.379866,7.564926,7.06749,0.497437,-1.157661,-0.207971,7
9.726313,11.130524,8.245468,2.885056,-1.392577,-0.234654,7
3.466479,3.642273,3.274918,0.367355,-0.64973,-0.034876,7
4.435945,5.508423,3.516388,1.992035,-1.305941,-0.293714,7
7.309394,7.468033,7.040405,0.427628,-1.067752,0.300404,7
4.77258,5.508423,4.36058,1.147842,1.251613,0.714582,7
3.669256,3.863525,3.387833,0.475693,-0.252694,-0.073887,7
4.713736,5.508423,4.36058,1.147842,2.724201,0.907979,7
4.729767,5.508423,4.153824,1.354599,0.155604,-0.31352,7
3.926367,4.278564,3.519821,0.758743,-0.945641,0.087992,7
3.518971,3.762817,3.294373,0.468445,-0.491624,0.45775,7
7.454661,7.78656,7.040405,0.746155,-1.689143,-0.046116,7
4.162458,4.661942,3.706741,0.9552,0.102797,0.722952,7
19.432931,20.433426,18.120193,2.313232,-0.930687,-0.51902,7
10.943326,11.915588,9.820175,2.095413,-1.562721,-0.050375,7
3.951799,5.040359,3.167725,1.872635,-1.253063,0.283743,7
3.449937,3.709412,3.100204,0.609207,3.029021,0.65374,7
4.646296,5.183029,4.204178,0.978851,0.39448,0.348721,7
3.434067,3.709412,3.100204,0.609207,2.290232,0.6135,7
4.741287,5.508423,4.36058,1.147842,2.286877,0.956905,7
7.563906,7.78656,7.353973,0.432587,1.71221,-0.822945,7
3.463871,3.642273,3.274918,0.367355,-0.708011,-0.043791,7
4.35006,5.145645,3.479004,1.666641,-1.087015,-0.553396,7
4.644985,5.508423,3.855515,1.652908,-0.380363,-0.733263,7
4.314765,5.040359,3.167725,1.872635,-1.159745,-0.529124,7
19.426852,20.433426,18.120193,2.313232,-0.942623,-0.513658,7
9.441277,11.130524,7.890701,3.239822,-1.361633,0.036647,7
4.154571,4.627228,3.706741,0.920486,-0.055638,0.63457,7
10.968955,11.915588,9.820175,2.095413,-1.53181,-0.139414,7
11.589139,12.253571,10.707092,1.546478,0.879661,-0.825066,7
7.557442,7.78656,7.311249,0.475311,1.730905,-1.193499,7
3.605682,3.796387,3.316879,0.479507,-1.022476,-0.221728,7
9.796513,11.130524,8.467484,2.66304,-1.300585,-0.325754,7
7.308336,7.468033,7.040405,0.427628,-1.137844,0.239641,7
7.321256,7.535172,7.040405,0.494766,-0.041688,0.858675,7
